INJ_SLEEP,START,START_L0_RDTSC,count_have_ssh_check,count_recovered_vms,count_recovered_vms_ping,count_recovered_vms_solr,count_recovered_vms_ssh,count_recovered_vms_v2,crash_tstamp,fi_tstamp,l1_launch,restore,start_time,vm1_downtime,vm1_dur_max,vm1_dur_mean,vm1_dur_median,vm1_dur_min,vm1_dur_q1,vm1_dur_q3,vm1_dur_std,vm1_dur_var,vm1_noresp_interval,vm1_recovered,vm1_recovered_ping,vm1_recovered_ssh,vm1_recv_reqs,vm1_sent_reqs,vm1_solr_started,vm1_tot_200,vm1_tot_500,vm1_tot_corrupted,vm1_tot_corrupted_on_200,vm1_tot_exceptions,vm1_tot_excp_conrefused,vm1_tot_excp_noroute,vm1_tot_excp_others,vm1_tot_excp_timedout,vm1_tot_nan,vm1_tot_non200,vm1_tot_othercodes,vm1_unique_clients,vm1_v2_recovered,vm2_downtime,vm2_dur_max,vm2_dur_mean,vm2_dur_median,vm2_dur_min,vm2_dur_q1,vm2_dur_q3,vm2_dur_std,vm2_dur_var,vm2_noresp_interval,vm2_recovered,vm2_recovered_ping,vm2_recovered_ssh,vm2_recv_reqs,vm2_sent_reqs,vm2_solr_started,vm2_tot_200,vm2_tot_500,vm2_tot_corrupted,vm2_tot_corrupted_on_200,vm2_tot_exceptions,vm2_tot_excp_conrefused,vm2_tot_excp_noroute,vm2_tot_excp_others,vm2_tot_excp_timedout,vm2_tot_nan,vm2_tot_non200,vm2_tot_othercodes,vm2_unique_clients,vm2_v2_recovered,vm3_downtime,vm3_dur_max,vm3_dur_mean,vm3_dur_median,vm3_dur_min,vm3_dur_q1,vm3_dur_q3,vm3_dur_std,vm3_dur_var,vm3_noresp_interval,vm3_recovered,vm3_recovered_ping,vm3_recovered_ssh,vm3_recv_reqs,vm3_sent_reqs,vm3_solr_started,vm3_tot_200,vm3_tot_500,vm3_tot_corrupted,vm3_tot_corrupted_on_200,vm3_tot_exceptions,vm3_tot_excp_conrefused,vm3_tot_excp_noroute,vm3_tot_excp_others,vm3_tot_excp_timedout,vm3_tot_nan,vm3_tot_non200,vm3_tot_othercodes,vm3_unique_clients,vm3_v2_recovered,vm4_downtime,vm4_dur_max,vm4_dur_mean,vm4_dur_median,vm4_dur_min,vm4_dur_q1,vm4_dur_q3,vm4_dur_std,vm4_dur_var,vm4_noresp_interval,vm4_recovered,vm4_recovered_ping,vm4_recovered_ssh,vm4_recv_reqs,vm4_sent_reqs,vm4_solr_started,vm4_tot_200,vm4_tot_500,vm4_tot_corrupted,vm4_tot_corrupted_on_200,vm4_tot_exceptions,vm4_tot_excp_conrefused,vm4_tot_excp_noroute,vm4_tot_excp_others,vm4_tot_excp_timedout,vm4_tot_nan,vm4_tot_non200,vm4_tot_othercodes,vm4_unique_clients,vm4_v2_recovered
204.797,1684769331000.0,2103833968134198.0,4.0,2.0,2.0,3.0,3.0,3.0,1684770056815.0,1684770005000.0,35000.0,4276.0,1684769331000.0,,31.08835792541504,2.194843168172361,2.1044089794158936,0.0175919532775878,0.303657054901123,2.7080419063568115,3.530757248552371,12.466246748205108,348.5271189212799,0.0,True,True,221.0,221.0,True,135.0,0.0,86.0,0.0,86.0,0.0,2.0,0.0,84.0,86.0,86.0,0.0,1.0,True,303.2769379615784,30.03322720527649,2.5451332909045834,2.1238834857940674,0.0160260200500488,0.4034363031387329,2.6748584508895874,4.332354968363997,18.7692995719082,,1.0,True,True,202.0,202.0,True,124.0,0.0,78.0,0.0,78.0,0.0,3.0,0.0,75.0,78.0,78.0,0.0,1.0,True,,30.03039908409119,2.14353605694241,2.280866861343384,0.0161161422729492,0.6015830039978027,2.676232099533081,2.4923777425535127,6.211946811576143,384.5564239025116,0.0,False,False,225.0,225.0,True,108.0,0.0,117.0,0.0,117.0,0.0,1.0,0.0,116.0,117.0,117.0,0.0,1.0,False,301.7936179637909,30.0326828956604,1.6380985223728677,0.7732604742050171,0.0125200748443603,0.1067516803741455,2.5564032793045044,2.610561654338425,6.815032151102173,,1.0,True,True,276.0,276.0,True,192.0,0.0,84.0,0.0,84.0,0.0,1.0,0.0,83.0,84.0,84.0,0.0,1.0,True
209.181,1684770603000.0,2106624637986966.0,4.0,1.0,2.0,2.0,3.0,2.0,1684771352792.0,1684771300000.0,35000.0,4257.0,1684770603000.0,,35.057992935180664,2.360945552587509,1.72781503200531,0.0185310840606689,0.170336902141571,2.643178641796112,4.517952763352357,20.411897171883187,239.76710295677185,0.0,True,True,208.0,208.0,True,136.0,0.0,72.0,0.0,72.0,0.0,4.0,0.0,68.0,72.0,72.0,0.0,1.0,False,,30.03036499023437,2.3487506939463643,2.0350730419158936,0.0202128887176513,0.2014119625091552,2.648444175720215,4.285710091263645,18.367310986359048,252.277095079422,0.0,True,True,209.0,209.0,True,137.0,0.0,72.0,0.0,72.0,0.0,4.0,0.0,68.0,72.0,72.0,0.0,1.0,True,,30.030377864837646,2.454426920059884,2.3379065990448,0.0247950553894042,0.8391135931015015,2.675731062889099,3.2991679073140423,10.884508880650918,379.1775419712066,0.0,False,False,202.0,202.0,True,96.0,0.0,106.0,0.0,106.0,0.0,2.0,0.0,104.0,106.0,106.0,0.0,1.0,False,306.1661548614502,31.81632399559021,2.243994885325981,1.394340991973877,0.0135831832885742,0.2090349197387695,2.626760005950928,4.294359627860654,18.44152461339949,,1.0,True,True,217.0,217.0,True,155.0,0.0,62.0,0.0,62.0,0.0,4.0,0.0,58.0,62.0,62.0,0.0,1.0,True
206.104,1684771856000.0,2109375781452760.0,4.0,2.0,2.0,3.0,3.0,2.0,1684772582581.0,1684772531000.0,36000.0,4303.0,1684771856000.0,,31.07043194770813,3.2250514566898345,1.0024521350860596,0.0189440250396728,0.2119659781455993,2.6667996644973755,6.9577048240375685,48.40965641843565,344.11369609832764,0.0,True,True,160.0,160.0,True,132.0,0.0,28.0,0.0,28.0,0.0,9.0,0.0,19.0,28.0,28.0,0.0,1.0,True,363.04963207244873,30.030441999435425,2.4133690550213767,2.2603673934936523,0.0174441337585449,0.6978364586830139,2.738296329975128,3.275433533543161,10.728464832659036,,1.0,True,True,210.0,210.0,True,114.0,0.0,96.0,0.0,96.0,0.0,1.0,0.0,95.0,96.0,96.0,0.0,1.0,False,319.6293699741364,30.03039312362671,1.958241112499316,2.070076942443848,0.0128440856933593,0.2375910282135009,2.6463987827301025,2.7661996034994103,7.651860246400293,,1.0,True,True,241.0,241.0,True,152.0,0.0,89.0,0.0,89.0,0.0,1.0,0.0,88.0,89.0,89.0,0.0,1.0,True,,30.014866828918453,2.238670800803998,2.3232084512710567,0.0194330215454101,0.6706374883651733,2.6782923936843868,2.6109412852004152,6.817014394763997,383.4905059337616,0.0,False,False,218.0,218.0,True,101.0,0.0,117.0,0.0,117.0,0.0,1.0,0.0,116.0,117.0,117.0,0.0,1.0,False
206.791,1684773115000.0,2112138576013410.0,4.0,1.0,2.0,2.0,3.0,2.0,1684773859603.0,1684773811000.0,47000.0,4280.0,1684773115000.0,,30.08796000480652,2.3117717826535915,1.5664019584655762,0.0150718688964843,0.2660454511642456,2.6202380657196045,4.320234500950038,18.664426143199027,346.59138798713684,0.0,True,True,211.0,211.0,True,138.0,0.0,73.0,0.0,73.0,0.0,4.0,0.0,69.0,73.0,73.0,0.0,1.0,True,,30.030311822891235,1.9810091535250345,2.2074819803237915,0.014186143875122,0.3902819752693176,2.7053797245025635,2.351511144000044,5.5296046603563935,385.4367620944977,0.0,False,False,240.0,240.0,True,122.0,0.0,118.0,0.0,118.0,0.0,1.0,0.0,117.0,118.0,118.0,0.0,1.0,False,,30.03331422805786,2.136072603861491,2.1028621196746826,0.0025060176849365,0.3307709693908691,2.6434481143951416,3.1719989975186897,10.061577640259571,4.8162269592285165,0.0,True,True,225.0,225.0,True,127.0,0.0,98.0,0.0,98.0,9.0,1.0,0.0,88.0,98.0,98.0,0.0,1.0,False,172.75632214546204,36.2428960800171,2.148405876542841,0.8246955871582031,0.013150930404663,0.1315427422523498,2.528821170330048,4.613570059520649,21.285028694105367,,1.0,True,True,224.0,224.0,True,179.0,0.0,45.0,0.0,45.0,0.0,2.0,0.0,43.0,45.0,45.0,0.0,1.0,True
208.052,1684774379000.0,2114912345480700.0,4.0,2.0,3.0,2.0,3.0,2.0,1684775119065.0,1684775069000.0,39000.0,4306.0,1684774379000.0,,30.03038096427917,2.321817024059205,2.2701091766357417,0.0185120105743408,0.5918610095977783,2.675747990608216,3.2708186418027387,10.698254587564318,381.93195486068726,0.0,False,False,211.0,211.0,True,104.0,0.0,107.0,0.0,107.0,0.0,2.0,0.0,105.0,107.0,107.0,0.0,1.0,False,,30.030426025390625,2.0228091513856934,2.071830034255981,0.002436876296997,0.3358850479125977,2.610293984413147,3.129706664793399,9.79506380765222,343.9710900783539,0.0,True,True,235.0,235.0,True,135.0,0.0,100.0,0.0,100.0,7.0,2.0,0.0,91.0,100.0,100.0,0.0,1.0,False,347.99727201461786,30.03223919868469,2.396650001840684,2.096474051475525,0.0199768543243408,0.3725907802581787,2.7158163189888,4.160242921554775,17.30762116634661,,1.0,True,True,206.0,206.0,True,128.0,0.0,78.0,0.0,78.0,0.0,3.0,0.0,75.0,78.0,78.0,0.0,1.0,True,308.92235803604126,30.030395984649655,2.13533148765564,1.0953261852264404,0.01499605178833,0.1445910930633545,2.5706489086151123,4.245847920996795,18.027224568232807,,1.0,True,True,225.0,225.0,True,163.0,0.0,62.0,0.0,62.0,0.0,4.0,0.0,58.0,62.0,62.0,0.0,1.0,True
201.38,1684775638000.0,2117676238166698.0,4.0,2.0,2.0,3.0,3.0,3.0,1684776372587.0,1684776317000.0,36000.0,4503.0,1684775638000.0,,30.0346519947052,2.5088240895608456,1.239035964012146,0.0178749561309814,0.1772792935371399,2.6138775944709782,5.04321823015079,25.434050116925267,345.24057817459106,0.0,True,True,198.0,198.0,True,135.0,0.0,63.0,0.0,63.0,0.0,5.0,0.0,58.0,63.0,63.0,0.0,1.0,True,373.3884251117706,31.46259307861328,2.558764998275455,1.8178114891052248,0.0159618854522705,0.1981196999549865,2.647536516189575,5.1767148057133285,26.798376179691576,,1.0,True,True,202.0,202.0,True,136.0,0.0,66.0,0.0,66.0,0.0,5.0,0.0,61.0,66.0,66.0,0.0,1.0,True,356.09390211105347,33.08785486221313,3.490271023567149,0.5205278396606445,0.0160439014434814,0.0552934408187866,1.801729917526245,7.912865906971867,62.61344686171771,,1.0,True,True,151.0,151.0,True,140.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0,11.0,0.0,1.0,True,,30.02181196212769,2.209788642517508,2.2798230648040767,0.0156409740447998,0.4387456178665161,2.68032455444336,2.840397603861996,8.067858548024969,382.05635118484497,0.0,False,False,219.0,219.0,True,108.0,0.0,111.0,0.0,111.0,0.0,1.0,0.0,110.0,111.0,111.0,0.0,1.0,False
209.192,1684776915000.0,2120478010065588.0,4.0,1.0,2.0,1.0,2.0,1.0,1684777667771.0,1684777610000.0,40000.0,4716.0,1684776915000.0,,33.75513410568237,2.1073659470206807,2.1015450954437256,0.0144870281219482,0.3338460326194763,2.647129774093628,3.2857287593984164,10.796013480337855,340.44978880882263,0.0,True,False,228.0,228.0,True,135.0,0.0,93.0,0.0,93.0,0.0,2.0,0.0,91.0,93.0,93.0,0.0,1.0,False,,30.030395030975345,1.943261351605011,1.8408050537109373,0.0184030532836914,0.2088209390640258,2.601098895072937,3.063714532627891,9.386346737435336,337.51383399963385,0.0,True,True,243.0,243.0,True,153.0,0.0,90.0,0.0,90.0,0.0,2.0,0.0,88.0,90.0,90.0,0.0,1.0,False,,30.039223194122314,2.469843040704727,2.2609819173812866,0.0205280780792236,0.5158868432044983,2.6859257221221924,3.930527810453857,15.449048868751184,372.60731291770935,0.0,False,False,200.0,200.0,True,105.0,0.0,95.0,0.0,95.0,0.0,3.0,0.0,92.0,95.0,95.0,0.0,1.0,False,317.9852209091186,30.03434491157532,2.2248748169032804,1.3952665328979492,0.0117321014404296,0.3055040240287781,2.6126257777214046,3.944419177910282,15.558442651066423,,1.0,True,True,218.0,218.0,True,150.0,0.0,68.0,0.0,68.0,0.0,3.0,0.0,65.0,68.0,68.0,0.0,1.0,True
206.359,1684778187000.0,2123271057425716.0,4.0,1.0,2.0,2.0,3.0,2.0,1684778934126.0,1684778878000.0,40000.0,4505.0,1684778187000.0,,48.91239190101624,2.618481809556172,1.1080560684204102,0.0163948535919189,0.2026950120925903,2.6299775838851933,6.247453078229589,39.03066996468038,200.56063604354856,0.0,True,True,191.0,191.0,True,145.0,0.0,46.0,0.0,46.0,0.0,5.0,0.0,41.0,46.0,46.0,0.0,1.0,True,,30.033960103988647,2.202981675754894,2.1010389328002934,0.0169219970703125,0.3410080075263977,2.646801471710205,3.704121986054081,13.720519687569231,342.13772702217096,0.0,True,True,220.0,220.0,True,135.0,0.0,85.0,0.0,85.0,1.0,3.0,0.0,81.0,85.0,85.0,0.0,1.0,False,355.2330729961395,33.855168104171746,2.387809893731295,1.6967370510101318,0.0170750617980957,0.1390681266784668,2.673785924911499,4.64727047705752,21.597122886930432,,1.0,True,True,209.0,209.0,True,139.0,0.0,70.0,0.0,70.0,0.0,4.0,0.0,66.0,70.0,70.0,0.0,1.0,True,,30.03437900543213,2.380257945616268,2.2566784620285034,0.0189130306243896,0.3672230243682861,2.6764990091323853,3.7841053059541374,14.319452966550267,378.3832139968872,0.0,False,False,206.0,206.0,True,109.0,0.0,97.0,0.0,97.0,0.0,3.0,0.0,94.0,97.0,97.0,0.0,1.0,False
206.265,1684779459000.0,2126061014698868.0,4.0,0.0,3.0,0.0,0.0,0.0,1684780210453.0,1684780152000.0,36000.0,4250.0,1684779459000.0,,30.03872799873352,2.3164522613959293,2.184713125228882,0.0181519985198974,0.4052860736846924,2.674580931663513,3.4551595004970173,11.938127173874795,380.091392993927,0.0,False,False,211.0,211.0,True,110.0,0.0,101.0,0.0,101.0,0.0,2.0,0.0,99.0,101.0,101.0,0.0,1.0,False,,30.03844809532165,2.109150218543502,2.1008172035217285,0.0168070793151855,0.2800689935684204,2.6190401315689087,3.3427137879545943,11.17373546818175,343.19228100776667,0.0,True,False,227.0,227.0,True,138.0,0.0,89.0,0.0,89.0,0.0,2.0,0.0,87.0,89.0,89.0,0.0,1.0,False,,33.26749801635742,2.0125742190975253,2.127576470375061,0.0175099372863769,0.181230366230011,2.682471454143524,2.8144240600740105,7.920982789923476,344.4049799442291,0.0,True,False,236.0,236.0,True,138.0,0.0,98.0,0.0,98.0,0.0,1.0,0.0,97.0,98.0,98.0,0.0,1.0,False,,35.51853108406068,2.171708268435012,2.255777835845948,0.0192019939422607,0.5701806545257568,2.730225205421448,2.86073703411229,8.183816378341582,342.2672441005707,0.0,True,False,223.0,223.0,True,126.0,0.0,97.0,0.0,97.0,0.0,1.0,0.0,96.0,97.0,97.0,0.0,1.0,False
200.452,1684780709000.0,2128805921624980.0,4.0,3.0,3.0,3.0,3.0,3.0,1684781446116.0,1684781395000.0,36000.0,4344.0,1684780709000.0,,30.035499811172485,2.0538585513446463,2.263856172561645,0.0200741291046142,0.402418851852417,2.671463966369629,2.4028077367069414,5.773485019578732,389.81832599639887,0.0,False,False,233.0,233.0,True,115.0,0.0,118.0,0.0,118.0,0.0,1.0,0.0,117.0,118.0,118.0,0.0,1.0,False,337.79574489593506,97.28962111473083,2.2247499916531623,1.5775550603866575,0.0161178112030029,0.2742441296577453,2.621880054473877,6.766524525381506,45.78585415258941,,1.0,True,True,218.0,218.0,True,145.0,0.0,73.0,0.0,73.0,0.0,1.0,0.0,72.0,73.0,73.0,0.0,1.0,True,338.64495396614075,44.97055220603943,3.434994801780246,0.8732831478118896,0.0174040794372558,0.148653507232666,2.7322421073913574,7.916029972269873,62.66353052187493,,1.0,True,True,151.0,151.0,True,131.0,0.0,20.0,0.0,20.0,0.0,8.0,0.0,12.0,20.0,20.0,0.0,1.0,True,301.37809991836554,30.03040289878845,1.9152446240794905,1.9256410598754885,0.01357102394104,0.1414618492126464,2.621999979019165,2.6883454888680496,7.227201467517192,,1.0,True,True,245.0,245.0,True,162.0,0.0,83.0,0.0,83.0,0.0,1.0,0.0,82.0,83.0,83.0,0.0,1.0,True
207.999,1684781963000.0,2131558382961312.0,4.0,1.0,2.0,2.0,2.0,2.0,1684782709891.0,1684782657000.0,35000.0,4325.0,1684781963000.0,,30.03043484687805,2.228105889547856,2.2491339445114136,0.0239708423614501,0.4163378477096557,2.65730893611908,3.0494710771042817,9.299273850095547,339.7138700485229,0.0,True,True,218.0,218.0,True,121.0,0.0,97.0,0.0,97.0,0.0,1.0,0.0,96.0,97.0,97.0,0.0,1.0,True,,30.037747859954838,2.268784608397373,2.267429113388061,0.0151929855346679,0.4580570459365845,2.6745868921279907,3.2342225591004485,10.460195561794254,385.841824054718,0.0,False,False,215.0,215.0,True,109.0,0.0,106.0,0.0,106.0,0.0,2.0,0.0,104.0,106.0,106.0,0.0,1.0,False,183.75177907943728,44.86899995803833,2.355384038044856,0.7550730705261229,0.0150179862976074,0.1542953848838806,2.5580254197120667,5.291745125354477,28.00256647171285,,1.0,True,True,208.0,208.0,True,165.0,0.0,43.0,0.0,43.0,0.0,2.0,0.0,41.0,43.0,43.0,0.0,1.0,True,,30.874876976013184,2.273323067673692,2.06980299949646,0.0158178806304931,0.2795616388320923,2.6368753910064697,3.9548741472962905,15.64102952095256,333.8601410388946,0.0,True,False,222.0,222.0,True,135.0,0.0,87.0,0.0,87.0,0.0,3.0,0.0,84.0,87.0,87.0,0.0,1.0,False
207.391,1684783307000.0,2134508104734952.0,4.0,3.0,3.0,3.0,3.0,3.0,1684784046855.0,1684783994000.0,36000.0,4417.0,1684783307000.0,,30.030381917953488,2.2376588932964783,2.317352414131165,0.0180070400238037,0.5997599959373474,2.7175133228302,2.5674943088708804,6.592027026084359,380.9754869937897,0.0,False,False,218.0,218.0,True,103.0,0.0,115.0,0.0,115.0,0.0,1.0,0.0,114.0,115.0,115.0,0.0,1.0,False,264.48977303504944,30.030385971069336,2.199648677219044,2.072387456893921,0.0169880390167236,0.2808930873870849,2.6526580452919006,3.5857839816213057,12.857846762851944,,1.0,True,True,220.0,220.0,True,138.0,0.0,82.0,0.0,82.0,0.0,2.0,0.0,80.0,82.0,82.0,0.0,1.0,True,268.8748791217804,45.59683084487915,2.7420251538844704,1.7829501628875732,0.0149879455566406,0.2269754409790039,2.7303035259246826,5.523753391227754,30.51185152710012,,1.0,True,True,183.0,183.0,True,129.0,0.0,54.0,0.0,54.0,0.0,3.0,0.0,51.0,54.0,54.0,0.0,1.0,True,328.8985588550568,30.759320974349976,2.419609522118288,2.021106004714966,0.0179018974304199,0.3680931329727173,2.723885178565979,3.964729327505112,15.719078640379136,,1.0,True,True,204.0,204.0,True,131.0,0.0,73.0,0.0,73.0,0.0,2.0,0.0,71.0,73.0,73.0,0.0,1.0,True
202.322,1684784562000.0,2137261974352558.0,4.0,0.0,2.0,0.0,1.0,0.0,1684785301978.0,1684785252000.0,36000.0,4323.0,1684784562000.0,,30.04114818572998,2.2734263199512093,2.1250375509262085,0.0170700550079345,0.4334511756896973,2.6451794505119324,3.761650605450399,14.150015277485352,350.4647240638733,0.0,True,False,214.0,214.0,True,126.0,0.0,88.0,0.0,88.0,0.0,3.0,0.0,85.0,88.0,88.0,0.0,1.0,False,,30.03373098373413,2.604512584706148,2.3720403909683228,0.0218098163604736,0.8801900744438171,2.7276111841201782,3.9028294031932647,15.232077350429892,390.58976578712463,0.0,False,False,192.0,192.0,True,91.0,0.0,101.0,0.0,101.0,0.0,3.0,0.0,98.0,101.0,101.0,0.0,1.0,False,,44.58219194412232,2.976830568927073,0.7115688323974609,0.0025069713592529,0.0379658937454223,2.427459836006165,6.970450593787469,48.58718148043208,11.028846979141235,0.0,True,True,171.0,171.0,True,125.0,0.0,46.0,0.0,46.0,18.0,7.0,0.0,21.0,46.0,46.0,0.0,1.0,False,,30.03296899795532,2.2643037474432663,2.135443925857544,0.0170211791992187,0.308875560760498,2.65363347530365,3.739387062773064,13.983015605234556,350.4780578613281,0.0,True,False,215.0,215.0,True,127.0,0.0,88.0,0.0,88.0,0.0,3.0,0.0,85.0,88.0,88.0,0.0,1.0,False
207.484,1684785813000.0,2140008344530630.0,4.0,1.0,2.0,2.0,2.0,2.0,1684786559440.0,1684786506000.0,37000.0,4256.0,1684785813000.0,,30.033215045928955,2.4855358241191463,2.071972846984864,0.0191209316253662,0.2864044904708862,2.653305411338806,4.267298401946418,18.209835651254448,265.8879551887512,0.0,True,True,199.0,199.0,True,124.0,0.0,75.0,0.0,75.0,0.0,3.0,0.0,72.0,75.0,75.0,0.0,1.0,True,,30.03304696083069,2.067798883883984,2.104094982147217,0.016758918762207,0.4037880897521973,2.6428143978118896,2.6824598509689794,7.195590852060517,339.7342901229858,0.0,True,False,231.0,231.0,True,133.0,0.0,98.0,0.0,98.0,0.0,1.0,0.0,97.0,98.0,98.0,0.0,1.0,False,353.41163516044617,46.89604592323303,3.1660573773267786,0.8557459115982056,0.0167109966278076,0.1133303642272949,2.527148485183716,7.562978003028525,57.19863627429335,,1.0,True,True,164.0,164.0,True,136.0,0.0,28.0,0.0,28.0,0.0,6.0,0.0,22.0,28.0,28.0,0.0,1.0,True,,30.00415802001953,2.2243688106536865,2.288262963294983,0.0198919773101806,0.5765162110328674,2.7143319845199585,2.5520921179942606,6.513174178728431,377.80640602111816,0.0,False,False,218.0,218.0,True,105.0,0.0,113.0,0.0,113.0,0.0,1.0,0.0,112.0,113.0,113.0,0.0,1.0,False
207.164,1684787084000.0,2142798008581462.0,4.0,0.0,2.0,2.0,3.0,2.0,1684787840735.0,1684787778000.0,35000.0,4346.0,1684787084000.0,,30.03036499023437,2.250792622566223,2.1744533777236943,0.0173461437225341,0.365225076675415,2.7067514061927795,3.303197319479237,10.911112531414814,333.3976781368256,0.0,True,True,216.0,216.0,True,127.0,0.0,89.0,0.0,89.0,0.0,2.0,0.0,87.0,89.0,89.0,0.0,1.0,True,,30.008142948150635,1.8066313591448715,1.7448461055755615,0.0158679485321044,0.1666409969329834,2.5974550247192383,2.570328286578708,6.606587500786636,332.8513610363006,0.0,True,True,257.0,257.0,True,162.0,0.0,95.0,0.0,95.0,0.0,1.0,0.0,94.0,95.0,95.0,0.0,1.0,True,,30.03313612937927,2.2524955496191983,2.127683997154236,0.018061876296997,0.3418798446655273,2.6645542979240417,3.538247811647333,12.519197576627144,331.8453569412232,0.0,True,True,224.0,224.0,True,136.0,0.0,88.0,0.0,88.0,1.0,2.0,0.0,85.0,88.0,88.0,0.0,1.0,False,,30.03039908409119,2.2478498032799474,2.26460349559784,0.0169799327850341,0.400381088256836,2.6727522015571594,3.194505146695992,10.204863132267183,370.0205991268158,0.0,False,False,216.0,216.0,True,113.0,0.0,103.0,0.0,103.0,0.0,2.0,0.0,101.0,103.0,103.0,0.0,1.0,False
209.632,1684788392000.0,2145668935980050.0,4.0,1.0,2.0,2.0,3.0,2.0,1684789142964.0,1684789088000.0,36000.0,4348.0,1684788392000.0,,45.65859603881836,2.9082434354509625,1.7641620635986328,0.0199649333953857,0.1968768835067749,2.708500027656555,6.383971946705294,40.7550978163202,339.7711908817291,0.0,True,True,175.0,175.0,True,126.0,0.0,49.0,0.0,49.0,0.0,5.0,0.0,44.0,49.0,49.0,0.0,1.0,True,,30.03413391113281,2.207774237069217,2.099881410598755,0.0182249546051025,0.3220003247261047,2.6665799617767334,3.518526132778132,12.380026147042637,338.9180362224579,0.0,True,True,220.0,220.0,True,137.0,0.0,83.0,0.0,83.0,0.0,2.0,0.0,81.0,83.0,83.0,0.0,1.0,False,355.1521301269531,32.92952489852905,2.310212300883399,2.0709154605865483,0.0164840221405029,0.2087008953094482,2.652033567428589,4.041622430002756,16.33471186670139,,1.0,True,True,216.0,216.0,True,138.0,0.0,78.0,0.0,78.0,0.0,2.0,0.0,76.0,78.0,78.0,0.0,1.0,True,,30.03465700149536,2.1057317507894417,2.1256780624389653,0.0162029266357421,0.4022307395935058,2.6460979580879207,3.077617684553806,9.47173061227833,382.6958091259002,0.0,False,False,228.0,228.0,True,123.0,0.0,105.0,0.0,105.0,0.0,2.0,0.0,103.0,105.0,105.0,0.0,1.0,False
205.528,1684789701000.0,2148541840179094.0,4.0,2.0,3.0,2.0,3.0,2.0,1684790453852.0,1684790403000.0,39000.0,4280.0,1684789701000.0,,30.04423904418945,2.393169754917181,2.262241005897522,0.0174119472503662,0.5840521454811096,2.720930397510529,3.741341434385904,13.997635728652776,391.0703649520874,0.0,False,False,206.0,206.0,True,105.0,0.0,101.0,0.0,101.0,0.0,3.0,0.0,98.0,101.0,101.0,0.0,1.0,False,,30.03044390678405,1.8254220917468933,1.73569655418396,0.0026500225067138,0.0622345209121704,2.6093270778656006,2.984210342125877,8.905511366051043,346.0673110485077,0.0,True,True,254.0,254.0,True,144.0,0.0,110.0,0.0,110.0,20.0,2.0,0.0,88.0,110.0,110.0,0.0,1.0,False,158.93981814384458,52.96307611465454,2.8591951502245023,0.7137370109558105,0.0145680904388427,0.051041841506958,2.6229069232940674,7.052963028191424,49.74428747703517,,1.0,True,True,177.0,177.0,True,147.0,0.0,30.0,0.0,30.0,0.0,5.0,0.0,25.0,30.0,30.0,0.0,1.0,True,228.90127778053284,32.501900911331184,2.1763595149323747,1.1833385229110718,0.0126340389251708,0.1683402061462402,2.5627796053886414,4.323613296442138,18.69363193717125,,1.0,True,True,222.0,222.0,True,161.0,0.0,61.0,0.0,61.0,0.0,4.0,0.0,57.0,61.0,61.0,0.0,1.0,True
201.729,1684790981000.0,2151351275440170.0,4.0,2.0,3.0,2.0,3.0,2.0,1684791703150.0,1684791653000.0,36000.0,4650.0,1684790981000.0,,30.036768913269047,2.5333603493453283,2.364837884902954,0.0204999446868896,0.9887650012969972,2.7388458251953125,3.3926411096362994,11.51001369879422,392.8362441062927,0.0,False,False,197.0,197.0,True,88.0,0.0,109.0,0.0,109.0,0.0,2.0,0.0,107.0,109.0,109.0,0.0,1.0,False,259.79299998283386,33.72738003730774,2.2552655918806934,1.4138898849487305,0.0134549140930175,0.2252941131591797,2.6279079914093018,4.218656832956475,17.797065474250356,,1.0,True,True,217.0,217.0,True,149.0,0.0,68.0,0.0,68.0,0.0,3.0,0.0,65.0,68.0,68.0,0.0,1.0,True,,30.033921003341675,2.136475343704224,2.0719289779663086,0.0026309490203857,0.2275369167327881,2.624925136566162,3.3101475272358467,10.957076652065592,353.369197845459,0.0,True,True,225.0,225.0,True,122.0,0.0,103.0,0.0,103.0,13.0,1.0,0.0,89.0,103.0,103.0,0.0,1.0,False,220.9844880104065,45.246169805526726,2.1607208850672426,0.9230120182037354,0.0122718811035156,0.1363915205001831,2.575108528137207,4.661008553339407,21.72500073430311,,1.0,True,True,223.0,223.0,True,168.0,0.0,55.0,0.0,55.0,0.0,3.0,0.0,52.0,55.0,55.0,0.0,1.0,True
