INJ_SLEEP,START,START_L0_RDTSC,count_have_ssh_check,count_recovered_vms,count_recovered_vms_ping,count_recovered_vms_solr,count_recovered_vms_ssh,count_recovered_vms_v2,crash_tstamp,fi_tstamp,l1_launch,manifestation,restore,start_time,vm1_downtime,vm1_dur_max,vm1_dur_mean,vm1_dur_median,vm1_dur_min,vm1_dur_q1,vm1_dur_q3,vm1_dur_std,vm1_dur_var,vm1_last_ans_ts,vm1_noresp_interval,vm1_recovered,vm1_recovered_ping,vm1_recovered_ssh,vm1_recv_reqs,vm1_sent_reqs,vm1_solr_started,vm1_tot_200,vm1_tot_500,vm1_tot_corrupted,vm1_tot_corrupted_on_200,vm1_tot_exceptions,vm1_tot_excp_conrefused,vm1_tot_excp_noroute,vm1_tot_excp_others,vm1_tot_excp_timedout,vm1_tot_nan,vm1_tot_non200,vm1_tot_othercodes,vm1_unique_clients,vm1_v2_recovered,vm2_downtime,vm2_dur_max,vm2_dur_mean,vm2_dur_median,vm2_dur_min,vm2_dur_q1,vm2_dur_q3,vm2_dur_std,vm2_dur_var,vm2_last_ans_ts,vm2_noresp_interval,vm2_recovered,vm2_recovered_ping,vm2_recovered_ssh,vm2_recv_reqs,vm2_sent_reqs,vm2_solr_started,vm2_tot_200,vm2_tot_500,vm2_tot_corrupted,vm2_tot_corrupted_on_200,vm2_tot_exceptions,vm2_tot_excp_conrefused,vm2_tot_excp_noroute,vm2_tot_excp_others,vm2_tot_excp_timedout,vm2_tot_nan,vm2_tot_non200,vm2_tot_othercodes,vm2_unique_clients,vm2_v2_recovered,vm3_downtime,vm3_dur_max,vm3_dur_mean,vm3_dur_median,vm3_dur_min,vm3_dur_q1,vm3_dur_q3,vm3_dur_std,vm3_dur_var,vm3_last_ans_ts,vm3_noresp_interval,vm3_recovered,vm3_recovered_ping,vm3_recovered_ssh,vm3_recv_reqs,vm3_sent_reqs,vm3_solr_started,vm3_tot_200,vm3_tot_500,vm3_tot_corrupted,vm3_tot_corrupted_on_200,vm3_tot_exceptions,vm3_tot_excp_conrefused,vm3_tot_excp_noroute,vm3_tot_excp_others,vm3_tot_excp_timedout,vm3_tot_nan,vm3_tot_non200,vm3_tot_othercodes,vm3_unique_clients,vm3_v2_recovered,vm4_downtime,vm4_dur_max,vm4_dur_mean,vm4_dur_median,vm4_dur_min,vm4_dur_q1,vm4_dur_q3,vm4_dur_std,vm4_dur_var,vm4_last_ans_ts,vm4_noresp_interval,vm4_recovered,vm4_recovered_ping,vm4_recovered_ssh,vm4_recv_reqs,vm4_sent_reqs,vm4_solr_started,vm4_tot_200,vm4_tot_500,vm4_tot_corrupted,vm4_tot_corrupted_on_200,vm4_tot_exceptions,vm4_tot_excp_conrefused,vm4_tot_excp_noroute,vm4_tot_excp_others,vm4_tot_excp_timedout,vm4_tot_nan,vm4_tot_non200,vm4_tot_othercodes,vm4_unique_clients,vm4_v2_recovered
207.902,1687466183000.0,599283078015934.0,4.0,0.0,0.0,0.0,3.0,0.0,1687466974331.0,1687466876000.0,37000.0,-0.0005989074707031,4228.0,1687466183000.0,,30.030065059661865,2.34431018213336,2.373234987258911,0.0153970718383789,0.8208289146423341,2.717581987380981,2.8171195546957897,7.936162585449407,1687466875.999401,391.8729009628296,0.0,False,True,209.0,209.0,True,95.0,0.0,114.0,0.0,114.0,0.0,1.0,0.0,113.0,114.0,114.0,0.0,1.0,False,,30.030155897140503,2.4107854401364044,2.344317555427552,0.0168299674987792,0.7080727815628052,2.734251856803894,3.3871599324337365,11.472852407884512,1687466875.6202538,391.5223779678345,0.0,False,False,204.0,204.0,True,99.0,0.0,105.0,0.0,105.0,0.0,2.0,0.0,103.0,105.0,105.0,0.0,1.0,False,,30.030107021331787,2.1586871927629137,2.067399978637696,0.0022120475769042,0.0325233936309814,2.6207815408706665,3.769822495628524,14.211561648546873,1687466875.421596,393.530473947525,0.0,False,True,223.0,223.0,True,83.0,0.0,140.0,0.0,140.0,49.0,2.0,0.0,89.0,140.0,140.0,0.0,1.0,False,,30.010677099227905,1.6285991350235922,0.7721328735351562,0.0021178722381591,0.0025780200958251,2.512773036956787,2.7054724724067145,7.319581298950503,1687466875.837251,393.8576409816742,0.0,False,True,277.0,277.0,True,94.0,0.0,183.0,0.0,183.0,84.0,1.0,0.0,98.0,183.0,183.0,0.0,1.0,False
207.492,1687471239000.0,610379306599568.0,4.0,1.0,0.0,2.0,3.0,2.0,1687472031698.0,1687471933000.0,36000.0,0.1724529266357422,4314.0,1687471239000.0,,30.03314018249512,2.195978589726789,2.3097641468048096,0.0163578987121582,0.6571121215820312,2.704016923904419,2.4955779078982934,6.227909094390022,1687471931.842406,395.25732588768005,0.0,False,True,221.0,221.0,True,101.0,0.0,120.0,0.0,120.0,0.0,1.0,0.0,119.0,120.0,120.0,0.0,1.0,True,,30.030070066452023,2.309516032160176,2.354279041290283,0.0023961067199707,0.7406594753265381,2.72676944732666,2.621752285711215,6.87358504763198,1687471933.172453,393.8958439826965,0.0,False,True,211.0,211.0,True,90.0,0.0,121.0,0.0,121.0,5.0,1.0,0.0,115.0,121.0,121.0,0.0,1.0,False,,33.085860013961785,2.7220592045265697,2.265582919120789,0.0174329280853271,0.8165220022201538,2.68082594871521,4.271941968672792,18.249488183707964,1687471932.244284,238.5322949886322,0.0,False,False,184.0,184.0,True,91.0,0.0,93.0,0.0,93.0,0.0,3.0,0.0,90.0,93.0,93.0,0.0,1.0,False,375.4979619979858,50.83974504470825,2.397452847550555,2.1045567989349365,0.0155000686645507,0.2868428230285644,2.6672959327697754,4.737731316999278,22.446098032075707,1687471930.774483,,1.0,False,True,205.0,205.0,True,122.0,0.0,83.0,0.0,83.0,0.0,2.0,0.0,81.0,83.0,83.0,0.0,1.0,True
202.597,1687475027000.0,618693151370144.0,4.0,3.0,0.0,3.0,4.0,3.0,1687475811554.0,1687475713000.0,36000.0,0.1640079021453857,4318.0,1687475027000.0,,30.03294897079468,2.55121695689666,2.239263772964477,0.0189990997314453,0.3978879451751709,2.69494104385376,4.461664113637411,19.906446662919905,1687475712.559689,398.4017930030823,0.0,False,True,195.0,195.0,True,105.0,0.0,90.0,0.0,90.0,0.0,4.0,0.0,86.0,90.0,90.0,0.0,1.0,False,230.8589940071106,30.03008818626404,2.327465994017465,2.1705765724182133,0.0167908668518066,0.4211499094963074,2.6553578972816467,3.5754880416356016,12.784114735879191,1687475712.996616,,1.0,False,True,210.0,210.0,True,113.0,0.0,97.0,0.0,97.0,0.0,2.0,0.0,95.0,97.0,97.0,0.0,1.0,True,364.8168320655823,31.517035961151123,2.369623977780918,2.1785309314727783,0.0151340961456298,0.4469469785690308,2.664442539215088,3.7345518500413513,13.946877520647275,1687475713.164008,,1.0,False,True,207.0,207.0,True,118.0,0.0,89.0,0.0,89.0,0.0,2.0,0.0,87.0,89.0,89.0,0.0,1.0,True,205.78007912635803,30.030084133148197,2.120239244098157,1.6873290538787842,0.0138018131256103,0.2189183831214904,2.6069785356521606,3.4867936697254565,12.157730095237516,1687475712.491657,,1.0,False,True,226.0,226.0,True,142.0,0.0,84.0,0.0,84.0,0.0,2.0,0.0,82.0,84.0,84.0,0.0,1.0,True
209.551,1687477551000.0,624234196662174.0,4.0,0.0,0.0,2.0,3.0,2.0,1687478335195.0,1687478236000.0,35000.0,0.886214017868042,4598.0,1687477551000.0,,30.0322949886322,2.6728686177156824,2.1297550201416016,0.0162000656127929,0.4548430442810058,2.662741541862488,4.737629044078903,22.445128959299986,1687478236.5024712,238.03175377845764,0.0,False,True,187.0,187.0,True,106.0,0.0,81.0,0.0,81.0,0.0,4.0,0.0,77.0,81.0,81.0,0.0,1.0,True,,30.6089289188385,2.409333287500868,2.177045464515686,0.0156488418579101,0.3651693463325501,2.6808412075042725,4.014053965455896,16.112629237592202,1687478236.195726,389.92312502861023,0.0,False,True,204.0,204.0,True,113.0,0.0,91.0,0.0,91.0,0.0,3.0,0.0,88.0,91.0,91.0,0.0,1.0,True,,30.033708095550537,2.261363071619078,2.237905979156494,0.0182600021362304,0.528315544128418,2.642348408699036,3.314240966420265,10.984193183498334,1687478232.3891866,394.8584249019623,0.0,False,False,215.0,215.0,True,109.0,0.0,106.0,0.0,106.0,0.0,2.0,0.0,104.0,106.0,106.0,0.0,1.0,False,,30.030066967010494,1.7512187584665897,0.757892370223999,0.0021450519561767,0.0027452707290649,2.5081453919410706,3.500983903240708,12.25688829075054,1687478236.886214,391.8067319393158,0.0,False,True,262.0,262.0,True,103.0,0.0,159.0,0.0,159.0,72.0,2.0,0.0,85.0,159.0,159.0,0.0,1.0,False
202.445,1687483876000.0,638115754248544.0,4.0,2.0,0.0,2.0,3.0,1.0,1687484674179.0,1687484575000.0,48000.0,0.9328529834747314,4215.0,1687483876000.0,,30.030137062072757,2.3120138204493235,2.334345817565918,0.0181310176849365,0.6128319501876831,2.671386957168579,3.171215926060164,10.056610449697615,1687484575.932853,397.03047013282776,0.0,False,False,211.0,211.0,True,99.0,0.0,112.0,0.0,112.0,0.0,2.0,0.0,110.0,112.0,112.0,0.0,1.0,False,406.2234330177307,30.03013610839844,2.4556939895517127,2.2385170459747314,0.0190849304199218,0.462583065032959,2.6709638833999634,4.005546579198562,16.044403398129294,1687484575.145673,,1.0,False,True,203.0,203.0,True,105.0,0.0,98.0,0.0,98.0,0.0,3.0,0.0,95.0,98.0,98.0,0.0,1.0,False,389.90952801704407,33.191929817199714,2.4405805191191114,2.262130618095398,0.0161540508270263,0.5500422120094299,2.696378827095032,3.6718184539258063,13.482250758590098,1687484572.528396,,1.0,False,True,202.0,202.0,True,101.0,0.0,101.0,0.0,101.0,0.0,2.0,0.0,99.0,101.0,101.0,0.0,1.0,True,,30.030109882354736,1.546622755618244,0.5206410884857178,0.0020458698272705,0.0025370121002197,2.4696831703186035,2.8930215329430555,8.369573590072186,1687484575.835857,398.8984680175781,0.0,False,True,289.0,289.0,True,94.0,0.0,195.0,0.0,195.0,100.0,2.0,0.0,93.0,195.0,195.0,0.0,1.0,False
201.717,1687488980000.0,649317243709356.0,4.0,3.0,0.0,4.0,4.0,4.0,1687489765150.0,1687489666000.0,35000.0,0.8424339294433594,4308.0,1687488980000.0,,31.00165390968323,3.8313589890797934,0.7994325160980225,0.0161869525909423,0.1249536275863647,2.6700719594955444,7.994618811659365,63.91392994373781,1687489666.421274,213.2869160175324,0.0,False,True,138.0,138.0,True,106.0,0.0,32.0,0.0,32.0,0.0,11.0,0.0,21.0,32.0,32.0,0.0,1.0,True,404.89475202560425,30.03011584281921,2.2683130635155573,2.2462583780288696,0.0169098377227783,0.5805472135543823,2.6425796151161194,3.2971950481538213,10.871495185570076,1687489666.82635,,1.0,False,True,216.0,216.0,True,108.0,0.0,108.0,0.0,108.0,0.0,2.0,0.0,106.0,108.0,108.0,0.0,1.0,True,382.554496049881,31.728859901428223,2.4544325394205533,1.6998225450515747,0.0145459175109863,0.1366604566574096,2.6176753640174866,4.795850854088992,23.000185414666117,1687489666.842434,,1.0,False,True,202.0,202.0,True,127.0,0.0,75.0,0.0,75.0,0.0,4.0,0.0,71.0,75.0,75.0,0.0,1.0,True,353.1401550769806,30.03218507766724,2.4237437483125133,0.9228320121765136,0.0123250484466552,0.0953755378723144,2.5915006399154663,5.192001202946972,26.9568764914028,1687489666.443845,,1.0,False,True,203.0,203.0,True,143.0,0.0,60.0,0.0,60.0,0.0,6.0,0.0,54.0,60.0,60.0,0.0,1.0,True
204.561,1687492767000.0,657630413613634.0,4.0,1.0,0.0,1.0,2.0,0.0,1687493562035.0,1687493463000.0,36000.0,0.4547200202941895,4334.0,1687492767000.0,426.4549391269684,30.03256607055664,2.5442520691256223,2.3898160457611084,0.0181381702423095,1.3430415391921997,2.74344253540039,3.0685674404652303,9.416106136683336,1687493458.323108,,1.0,False,True,203.0,203.0,True,81.0,0.0,122.0,0.0,122.0,0.0,1.0,0.0,121.0,122.0,122.0,0.0,1.0,False,,30.001528978347785,2.018251127105648,2.237591028213501,0.0158479213714599,0.5105685591697693,2.661526083946228,2.38744036678242,5.699871504942175,1687493463.45472,396.9455280303955,0.0,False,False,236.0,236.0,True,115.0,0.0,121.0,0.0,121.0,0.0,1.0,0.0,120.0,121.0,121.0,0.0,1.0,False,,30.03009915351868,1.7327453737909144,1.947265386581421,0.002134084701538,0.0414978265762329,2.592852473258972,2.511409016677629,6.307175249049697,1687493463.393825,396.6646890640259,0.0,False,True,264.0,264.0,True,101.0,0.0,163.0,0.0,163.0,53.0,1.0,0.0,109.0,163.0,163.0,0.0,1.0,False,,30.00911283493042,2.3095739803043016,2.335002899169922,0.0219349861145019,0.9252369403839112,2.671014428138733,2.576983092096353,6.640841856950482,1687493461.182088,396.6448101997376,0.0,False,False,211.0,211.0,True,90.0,0.0,121.0,0.0,121.0,0.0,1.0,0.0,120.0,121.0,121.0,0.0,1.0,False
209.501,1687494051000.0,660448133665718.0,4.0,3.0,0.0,3.0,3.0,3.0,1687494844732.0,1687494746000.0,35000.0,0.1165599822998046,4417.0,1687494051000.0,,30.030091047286987,2.2058634411204947,2.3162245750427246,0.0161929130554199,0.6827532649040222,2.7043646574020386,2.5327542158138305,6.414843917722732,1687494746.11656,392.24914598464966,0.0,False,False,220.0,220.0,True,103.0,0.0,117.0,0.0,117.0,0.0,1.0,0.0,116.0,117.0,117.0,0.0,1.0,False,395.0669550895691,30.032353162765503,2.389386939770968,2.2621716260910034,0.0165820121765136,0.7241935729980469,2.6721341609954834,3.251417171254522,10.571713621528758,1687494745.23959,,1.0,False,True,206.0,206.0,True,99.0,0.0,107.0,0.0,107.0,0.0,2.0,0.0,105.0,107.0,107.0,0.0,1.0,True,172.9585211277008,30.033143043518063,2.9897944299798263,2.103470087051392,0.0164639949798584,0.2264869213104248,2.6964460611343384,5.6937379436302,32.418651770734265,1687494744.542409,,1.0,False,True,171.0,171.0,True,109.0,0.0,62.0,0.0,62.0,0.0,5.0,0.0,57.0,62.0,62.0,0.0,1.0,True,360.35663890838623,30.0325300693512,1.923139413849252,1.7269904613494873,0.0129251480102539,0.1217817068099975,2.5955007672309875,3.146116165417391,9.898046926300626,1687494744.450339,,1.0,False,True,244.0,244.0,True,148.0,0.0,96.0,0.0,96.0,0.0,2.0,0.0,94.0,96.0,96.0,0.0,1.0,True
209.903,1687507955000.0,690964862121704.0,4.0,1.0,0.0,3.0,3.0,3.0,1687508735146.0,1687508636000.0,36000.0,-0.8366949558258057,4321.0,1687507955000.0,,45.34130096435547,3.737806739536583,0.8334949016571045,0.0165958404541015,0.1774969100952148,2.673437118530273,8.869814246448014,78.67360476649213,1687508635.163305,215.8234350681305,0.0,False,True,141.0,141.0,True,110.0,0.0,31.0,0.0,31.0,0.0,7.0,0.0,24.0,31.0,31.0,0.0,1.0,True,,33.523813962936394,2.270101218580085,2.26221251487732,0.0188100337982177,0.5112812519073486,2.644237101078033,3.3263992898181423,11.064932235302642,1687508632.239306,393.5680091381073,0.0,False,True,214.0,214.0,True,104.0,0.0,110.0,0.0,110.0,0.0,2.0,0.0,108.0,110.0,110.0,0.0,1.0,True,410.0168740749359,34.785090923309326,4.4402958164370165,1.3756108283996582,0.0212950706481933,0.2659689188003539,2.8696266412734985,8.465128893618765,71.65840718557926,1687508631.066479,,1.0,False,True,123.0,123.0,True,89.0,0.0,34.0,0.0,34.0,0.0,9.0,0.0,25.0,34.0,34.0,0.0,1.0,True,,33.496693849563606,2.7737335893842907,2.306756019592285,0.0173821449279785,0.7784409523010254,2.749418020248413,4.641023517993231,21.539099294566263,1687508632.354686,391.78824496269226,0.0,False,False,189.0,189.0,True,88.0,0.0,101.0,0.0,101.0,0.0,4.0,0.0,97.0,101.0,101.0,0.0,1.0,False
204.281,1687511847000.0,699507830384134.0,4.0,0.0,0.0,0.0,0.0,0.0,1687512634503.0,1687512536000.0,36000.0,0.1735498905181884,4350.0,1687511847000.0,,30.018522024154663,2.457374254862468,2.3680460453033447,0.0205500125885009,1.3028171062469482,2.769491910934448,2.754795047130022,7.5888957516921,1687512535.800805,396.4450738430023,0.0,False,False,201.0,201.0,True,85.0,0.0,116.0,0.0,116.0,0.0,1.0,0.0,115.0,116.0,116.0,0.0,1.0,False,,30.00150179862976,2.093121700411801,2.2209179401397705,0.020313024520874,0.4383130073547363,2.6440200805664062,2.6009876590261087,6.765136802406117,1687512536.17355,396.3345940113068,0.0,False,False,229.0,229.0,True,113.0,0.0,116.0,0.0,116.0,0.0,1.0,0.0,115.0,116.0,116.0,0.0,1.0,False,,30.03009510040283,2.3647720699126897,2.344311475753784,0.0174698829650878,0.824274480342865,2.7218809723854065,2.866294658069076,8.21564506687532,1687512536.00378,396.78963804245,0.0,False,False,208.0,208.0,True,92.0,0.0,116.0,0.0,116.0,0.0,1.0,0.0,115.0,116.0,116.0,0.0,1.0,False,,30.032454013824463,2.256236439501797,2.3156055212020874,0.0156970024108886,0.7623067498207092,2.6616294980049133,2.6728989593799017,7.144388847054162,1687512535.8323288,397.5974018573761,0.0,False,False,216.0,216.0,True,100.0,0.0,116.0,0.0,116.0,0.0,1.0,0.0,115.0,116.0,116.0,0.0,1.0,False
